600666.SH!奥瑞德!左洪波!华泰证券股份有限公司!华润深国投信托有限公司-润之信18期集合资金信托计划!中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪!江苏高投成长价值股权投资合伙企业(有限合伙)!中国民生信托有限公司-中国民生信托-至信262号集合资金信托计划!云南国际信托有限公司-启鸿集合资金信托计划!陕西省国际信托股份有限公司-陕国投·持盈18号证券投资集合资金信托计划!华润深国投信托有限公司-润之信20期集合资金信托计划!中国建设银行-华夏红利混合型开放式证券投资基金
603859.SH!能科股份!浙江中科东海创业投资合伙企业(有限合伙)!陕西省国际信托股份有限公司-陕国投·能科股份员工持股1号集合资金信托计划!康涛!上海泓成股权投资合伙企业(有限合伙)!刘勇涛!杨晓晨!王文婧!孙灵飞!盖晓梅!郭小春
300554.SZ!三超新材!毕树真!厦门国际信托有限公司-厦门信托宝耀1期证券投资集合资金信托!上海宝荟投资管理中心(有限合伙)-宝耀荣耀十年私募证券投资基金!彭培贵!常鑫民!黄平!吴敏!蒋亚群!姚倩然!任张明
002866.SZ!传艺科技!唐永信!蔡珺!国民信托有限公司-国民信托·中土1号证券投资集合资金信托计划!刘炜华!刘明荣!朱未!陈稀!周伟!朱立珍!刘结平
002614.SZ!奥佳华!邹剑寒!李五令!中国银行-嘉实成长收益型证券投资基金!全国社保基金一一八组合!中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金!张泉!全国社保基金一零四组合!中国农业银行股份有限公司-嘉实领先成长混合型证券投资基金!陕西省国际信托股份有限公司-陕国投·荣耀12号证券投资集合资金信托计划!中国银行股份有限公司-上投摩根核心成长股票型证券投资基金
300439.SZ!美康生物!浙江优创创业投资有限公司!葛红金!张琪!香港中央结算有限公司(陆股通)!孟艳风!缪建!上海展澎投资有限公司!吴宝琳!宋扬!陈文英
002408.SZ!齐翔腾达!淄博齐翔石油化工集团有限公司!长安国际信托股份有限公司-长安信托-齐翔腾达第一期员工持股集合资金信托计划!渤海国际信托股份有限公司-渤海信托·恒利丰187号单一资金信托!渤海国际信托股份有限公司-渤海信托·渤惠1号单一资金信托!中信证券股份有限公司!魏杰!中央汇金资产管理有限责任公司!香港中央结算有限公司(陆股通)!陕西省国际信托股份有限公司-陕国投·鑫鑫向荣32号证券投资集合资金信托计划!车成聚
